edge_type:  EUC_2D
 Dimension: 200000 
Original Loss is:  2188626688.000000 
Ending Temp: 0.000012 
 Loss | Temp | Iter | Time 
 431364672.000000 | 91937.281250 | 57 | 360.000000
 421340832.000000 | 91799.375000 | 58 | 367.000000
 411509568.000000 | 91661.671875 | 59 | 373.000000
 402249760.000000 | 91524.179688 | 60 | 380.000000
 393194208.000000 | 91386.890625 | 61 | 386.000000
 384474400.000000 | 91249.812500 | 62 | 393.000000
 375998592.000000 | 91112.937500 | 63 | 399.000000
 367616960.000000 | 90976.265625 | 64 | 406.000000
 359436128.000000 | 90839.796875 | 65 | 412.000000
 351435520.000000 | 90703.539062 | 66 | 419.000000
 343560480.000000 | 90567.484375 | 67 | 425.000000
 335901344.000000 | 90431.632812 | 68 | 432.000000
 328572544.000000 | 90295.984375 | 69 | 438.000000
 321667232.000000 | 90160.539062 | 70 | 445.000000
 314636128.000000 | 90025.296875 | 71 | 451.000000
 307675136.000000 | 89890.257812 | 72 | 458.000000
 300931584.000000 | 89755.421875 | 73 | 464.000000
 294416224.000000 | 89620.789062 | 74 | 471.000000
 288238016.000000 | 89486.359375 | 75 | 477.000000
 282087968.000000 | 89352.125000 | 76 | 484.000000
 276200448.000000 | 89218.093750 | 77 | 490.000000
 270190976.000000 | 89084.265625 | 78 | 497.000000
 264631840.000000 | 88950.640625 | 79 | 503.000000
 258860368.000000 | 88817.210938 | 80 | 510.000000
 253547136.000000 | 88683.984375 | 81 | 516.000000
 248277248.000000 | 88550.960938 | 82 | 523.000000
 243261328.000000 | 88418.132812 | 83 | 529.000000
 238201136.000000 | 88285.507812 | 84 | 536.000000
 233189424.000000 | 88153.078125 | 85 | 542.000000
 228243936.000000 | 88020.843750 | 86 | 549.000000
 223534128.000000 | 87888.812500 | 87 | 555.000000
 218910064.000000 | 87756.976562 | 88 | 562.000000
 214556544.000000 | 87625.343750 | 89 | 568.000000
 210072800.000000 | 87493.906250 | 90 | 575.000000
 205897968.000000 | 87362.664062 | 91 | 581.000000
 201828432.000000 | 87231.617188 | 92 | 588.000000
 197699136.000000 | 87100.765625 | 93 | 594.000000
 193834128.000000 | 86970.117188 | 94 | 600.000000
 190143392.000000 | 86839.664062 | 95 | 607.000000
 186276288.000000 | 86709.406250 | 96 | 613.000000
 182729136.000000 | 86579.343750 | 97 | 620.000000
 179164528.000000 | 86449.476562 | 98 | 626.000000
 175727920.000000 | 86319.804688 | 99 | 633.000000
 172492480.000000 | 86190.320312 | 100 | 639.000000
 169092576.000000 | 86061.031250 | 101 | 646.000000
 165847520.000000 | 85931.937500 | 102 | 652.000000
 162782704.000000 | 85803.039062 | 103 | 659.000000
 159508352.000000 | 85674.335938 | 104 | 665.000000
 156699440.000000 | 85545.820312 | 105 | 672.000000
 153641360.000000 | 85417.500000 | 106 | 678.000000
 150950256.000000 | 85289.375000 | 107 | 685.000000
 148328896.000000 | 85161.437500 | 108 | 691.000000
 145678208.000000 | 85033.695312 | 109 | 698.000000
 142987072.000000 | 84906.140625 | 110 | 704.000000
 140657920.000000 | 84778.781250 | 111 | 711.000000
 137997840.000000 | 84651.609375 | 112 | 717.000000
 135640944.000000 | 84524.632812 | 113 | 724.000000
 133538616.000000 | 84397.843750 | 114 | 730.000000
 131459840.000000 | 84271.250000 | 115 | 737.000000
 129148584.000000 | 84144.843750 | 116 | 743.000000
 126653272.000000 | 84018.625000 | 117 | 750.000000
 124696496.000000 | 83892.593750 | 118 | 756.000000
 122860904.000000 | 83766.757812 | 119 | 763.000000
 120778792.000000 | 83641.109375 | 120 | 769.000000
 119018096.000000 | 83515.648438 | 121 | 776.000000
 117002736.000000 | 83390.375000 | 122 | 782.000000
 115529976.000000 | 83265.289062 | 123 | 789.000000
 113565632.000000 | 83140.390625 | 124 | 795.000000
 111928912.000000 | 83015.679688 | 125 | 802.000000
 110200344.000000 | 82891.156250 | 126 | 808.000000
 108566496.000000 | 82766.820312 | 127 | 815.000000
 106817776.000000 | 82642.671875 | 128 | 821.000000
 105343752.000000 | 82518.703125 | 129 | 828.000000
 103636096.000000 | 82394.921875 | 130 | 834.000000
 102064888.000000 | 82271.328125 | 131 | 840.000000
 100440664.000000 | 82147.921875 | 132 | 847.000000
 98942576.000000 | 82024.695312 | 133 | 853.000000
 97773040.000000 | 81901.656250 | 134 | 860.000000
 96524504.000000 | 81778.804688 | 135 | 866.000000
 95529504.000000 | 81656.132812 | 136 | 873.000000
 94421272.000000 | 81533.648438 | 137 | 879.000000
 93041312.000000 | 81411.343750 | 138 | 886.000000
 91752528.000000 | 81289.226562 | 139 | 892.000000
 90699176.000000 | 81167.289062 | 140 | 899.000000
 89543184.000000 | 81045.539062 | 141 | 905.000000
 88574480.000000 | 80923.968750 | 142 | 912.000000
 87377720.000000 | 80802.578125 | 143 | 918.000000
 86299248.000000 | 80681.375000 | 144 | 925.000000
 85144496.000000 | 80560.351562 | 145 | 931.000000
 84251336.000000 | 80439.507812 | 146 | 938.000000
 83337736.000000 | 80318.851562 | 147 | 944.000000
 82307472.000000 | 80198.375000 | 148 | 951.000000
 81724240.000000 | 80078.078125 | 149 | 957.000000
 80806464.000000 | 79957.960938 | 150 | 964.000000
 79817000.000000 | 79838.023438 | 151 | 970.000000
 78791264.000000 | 79718.265625 | 152 | 977.000000
 78075200.000000 | 79598.687500 | 153 | 983.000000
 76933368.000000 | 79479.289062 | 154 | 990.000000
 76374632.000000 | 79360.070312 | 155 | 996.000000
 75701872.000000 | 79241.031250 | 156 | 1003.000000
 75072696.000000 | 79122.171875 | 157 | 1009.000000
 74226352.000000 | 79003.484375 | 158 | 1016.000000
 73332256.000000 | 78884.976562 | 159 | 1022.000000
 72706456.000000 | 78766.648438 | 160 | 1029.000000
 72649408.000000 | 78648.500000 | 161 | 1035.000000
 72105632.000000 | 78530.523438 | 162 | 1042.000000
 71548024.000000 | 78412.726562 | 163 | 1048.000000
 71183744.000000 | 78295.109375 | 164 | 1055.000000
 70313896.000000 | 78177.664062 | 165 | 1061.000000
 69902136.000000 | 78060.398438 | 166 | 1068.000000
 69336736.000000 | 77943.304688 | 167 | 1074.000000
 69182528.000000 | 77826.390625 | 168 | 1081.000000
 69080296.000000 | 77709.648438 | 169 | 1087.000000
 68498872.000000 | 77593.085938 | 170 | 1094.000000
 68313856.000000 | 77476.695312 | 171 | 1100.000000
 67974240.000000 | 77360.476562 | 172 | 1107.000000
 67567864.000000 | 77244.437500 | 173 | 1113.000000
 67020500.000000 | 77128.570312 | 174 | 1120.000000
 66595700.000000 | 77012.875000 | 175 | 1126.000000
 66370688.000000 | 76897.351562 | 176 | 1133.000000
 65990964.000000 | 76782.007812 | 177 | 1139.000000
 65877068.000000 | 76666.835938 | 178 | 1146.000000
 65614772.000000 | 76551.835938 | 179 | 1152.000000
 65227800.000000 | 76437.007812 | 180 | 1159.000000
 65035732.000000 | 76322.351562 | 181 | 1165.000000
 64571820.000000 | 76207.867188 | 182 | 1172.000000
 64214396.000000 | 76093.554688 | 183 | 1178.000000
 63684436.000000 | 75979.414062 | 184 | 1185.000000
 63381348.000000 | 75865.445312 | 185 | 1191.000000
 62986876.000000 | 75751.648438 | 186 | 1198.000000
 62645484.000000 | 75638.023438 | 187 | 1204.000000
 62670908.000000 | 75524.562500 | 188 | 1211.000000
 62368420.000000 | 75411.273438 | 189 | 1217.000000
 62028264.000000 | 75298.156250 | 190 | 1224.000000
 61616104.000000 | 75185.210938 | 191 | 1230.000000
 61593304.000000 | 75072.429688 | 192 | 1237.000000
 61583152.000000 | 74959.820312 | 193 | 1243.000000
 60960176.000000 | 74847.382812 | 194 | 1250.000000
 60616356.000000 | 74735.109375 | 195 | 1256.000000
 60528612.000000 | 74623.007812 | 196 | 1263.000000
 60180400.000000 | 74511.070312 | 197 | 1269.000000
 60276292.000000 | 74399.304688 | 198 | 1276.000000
 59936236.000000 | 74287.703125 | 199 | 1282.000000
 59994588.000000 | 74176.273438 | 200 | 1289.000000
 59849788.000000 | 74065.007812 | 201 | 1295.000000
 60004864.000000 | 73953.906250 | 202 | 1302.000000
 59870208.000000 | 73842.976562 | 203 | 1308.000000
 59789416.000000 | 73732.210938 | 204 | 1315.000000
 59427648.000000 | 73621.609375 | 205 | 1321.000000
 59024004.000000 | 73511.179688 | 206 | 1328.000000
 58866448.000000 | 73400.914062 | 207 | 1334.000000
 58865228.000000 | 73290.812500 | 208 | 1341.000000
 58767924.000000 | 73180.875000 | 209 | 1347.000000
 58705844.000000 | 73071.101562 | 210 | 1354.000000
 58459452.000000 | 72961.492188 | 211 | 1360.000000
 58391592.000000 | 72852.046875 | 212 | 1367.000000
 57885844.000000 | 72742.765625 | 213 | 1373.000000
 58117980.000000 | 72633.648438 | 214 | 1379.000000
 57767644.000000 | 72524.695312 | 215 | 1386.000000
 57395272.000000 | 72415.906250 | 216 | 1392.000000
 57558924.000000 | 72307.281250 | 217 | 1399.000000
 57329204.000000 | 72198.820312 | 218 | 1405.000000
 57344652.000000 | 72090.523438 | 219 | 1412.000000
 57112780.000000 | 71982.390625 | 220 | 1418.000000
 57260632.000000 | 71874.414062 | 221 | 1425.000000
 57256176.000000 | 71766.601562 | 222 | 1431.000000
 57420096.000000 | 71658.953125 | 223 | 1438.000000
 57382152.000000 | 71551.460938 | 224 | 1444.000000
 57240748.000000 | 71444.132812 | 225 | 1451.000000
 56918928.000000 | 71336.968750 | 226 | 1457.000000
 56841244.000000 | 71229.960938 | 227 | 1464.000000
 56760036.000000 | 71123.117188 | 228 | 1470.000000
 56412140.000000 | 71016.429688 | 229 | 1477.000000
 56861120.000000 | 70909.906250 | 230 | 1483.000000
 57196900.000000 | 70803.539062 | 231 | 1490.000000
 57114888.000000 | 70697.335938 | 232 | 1496.000000
 57160000.000000 | 70591.289062 | 233 | 1503.000000
 56948728.000000 | 70485.398438 | 234 | 1509.000000
 57093620.000000 | 70379.671875 | 235 | 1516.000000
 57306148.000000 | 70274.101562 | 236 | 1522.000000
 57223596.000000 | 70168.687500 | 237 | 1529.000000
 56931260.000000 | 70063.437500 | 238 | 1535.000000
 56910500.000000 | 69958.343750 | 239 | 1542.000000
 56776956.000000 | 69853.406250 | 240 | 1548.000000
 56754076.000000 | 69748.625000 | 241 | 1555.000000
 57062752.000000 | 69644.000000 | 242 | 1561.000000
 56634968.000000 | 69539.531250 | 243 | 1568.000000
 56527264.000000 | 69435.218750 | 244 | 1574.000000
 56682532.000000 | 69331.062500 | 245 | 1581.000000
 56211248.000000 | 69227.062500 | 246 | 1587.000000
 56505168.000000 | 69123.218750 | 247 | 1594.000000
 56421604.000000 | 69019.531250 | 248 | 1600.000000
 56259168.000000 | 68916.000000 | 249 | 1607.000000
 56312508.000000 | 68812.625000 | 250 | 1613.000000
 56246276.000000 | 68709.406250 | 251 | 1620.000000
 56241480.000000 | 68606.343750 | 252 | 1626.000000
 56106464.000000 | 68503.429688 | 253 | 1633.000000
 55696548.000000 | 68400.671875 | 254 | 1639.000000
 55755424.000000 | 68298.070312 | 255 | 1646.000000
 55392056.000000 | 68195.625000 | 256 | 1652.000000
 55414276.000000 | 68093.328125 | 257 | 1659.000000
 55346076.000000 | 67991.187500 | 258 | 1665.000000
 55166168.000000 | 67889.203125 | 259 | 1672.000000
 55259668.000000 | 67787.367188 | 260 | 1678.000000
 55722044.000000 | 67685.687500 | 261 | 1685.000000
 55173064.000000 | 67584.156250 | 262 | 1691.000000
 55261672.000000 | 67482.781250 | 263 | 1698.000000
 55326660.000000 | 67381.554688 | 264 | 1704.000000
 55151736.000000 | 67280.484375 | 265 | 1711.000000
 55194812.000000 | 67179.562500 | 266 | 1717.000000
 55256084.000000 | 67078.789062 | 267 | 1724.000000
 55244108.000000 | 66978.171875 | 268 | 1730.000000
 55016460.000000 | 66877.703125 | 269 | 1737.000000
 54924396.000000 | 66777.382812 | 270 | 1743.000000
 55117492.000000 | 66677.218750 | 271 | 1750.000000
 55572604.000000 | 66577.203125 | 272 | 1756.000000
 55633316.000000 | 66477.335938 | 273 | 1763.000000
 55905244.000000 | 66377.617188 | 274 | 1769.000000
 55729916.000000 | 66278.046875 | 275 | 1776.000000
 55344936.000000 | 66178.632812 | 276 | 1782.000000
 55179584.000000 | 66079.367188 | 277 | 1789.000000
 54940208.000000 | 65980.250000 | 278 | 1795.000000
 54806540.000000 | 65881.281250 | 279 | 1801.000000
 54882496.000000 | 65782.460938 | 280 | 1808.000000
 55023872.000000 | 65683.789062 | 281 | 1814.000000
 54739024.000000 | 65585.265625 | 282 | 1821.000000
 54486012.000000 | 65486.886719 | 283 | 1827.000000
 54264916.000000 | 65388.656250 | 284 | 1834.000000
 54264136.000000 | 65290.574219 | 285 | 1840.000000
 54428016.000000 | 65192.636719 | 286 | 1847.000000
 54363296.000000 | 65094.847656 | 287 | 1853.000000
 54822628.000000 | 64997.203125 | 288 | 1860.000000
 54770888.000000 | 64899.707031 | 289 | 1866.000000
 54768752.000000 | 64802.355469 | 290 | 1873.000000
 54800024.000000 | 64705.152344 | 291 | 1879.000000
 54576012.000000 | 64608.093750 | 292 | 1886.000000
 55005076.000000 | 64511.179688 | 293 | 1892.000000
 54744992.000000 | 64414.414062 | 294 | 1899.000000
 54609052.000000 | 64317.792969 | 295 | 1905.000000
 54415132.000000 | 64221.316406 | 296 | 1912.000000
 54560612.000000 | 64124.984375 | 297 | 1918.000000
 54679504.000000 | 64028.796875 | 298 | 1925.000000
 54666096.000000 | 63932.753906 | 299 | 1931.000000
 54929688.000000 | 63836.855469 | 300 | 1938.000000
 55250532.000000 | 63741.097656 | 301 | 1944.000000
 54756116.000000 | 63645.484375 | 302 | 1951.000000
 54684348.000000 | 63550.015625 | 303 | 1957.000000
 54702776.000000 | 63454.691406 | 304 | 1964.000000
 54772204.000000 | 63359.507812 | 305 | 1970.000000
 54838916.000000 | 63264.468750 | 306 | 1977.000000
 54880860.000000 | 63169.570312 | 307 | 1983.000000
 54733636.000000 | 63074.816406 | 308 | 1990.000000
 55192116.000000 | 62980.203125 | 309 | 1996.000000
 54771560.000000 | 62885.730469 | 310 | 2003.000000
 54901248.000000 | 62791.402344 | 311 | 2009.000000
 54812908.000000 | 62697.214844 | 312 | 2016.000000
 54569408.000000 | 62603.167969 | 313 | 2022.000000
 54513392.000000 | 62509.261719 | 314 | 2028.000000
 54670168.000000 | 62415.496094 | 315 | 2035.000000
 54727248.000000 | 62321.871094 | 316 | 2041.000000
 54292956.000000 | 62228.386719 | 317 | 2048.000000
 54266020.000000 | 62135.042969 | 318 | 2054.000000
 54307832.000000 | 62041.839844 | 319 | 2061.000000
 54022648.000000 | 61948.777344 | 320 | 2067.000000
 54598752.000000 | 61855.855469 | 321 | 2074.000000
 54921448.000000 | 61763.070312 | 322 | 2080.000000
 55061020.000000 | 61670.425781 | 323 | 2087.000000
 55036500.000000 | 61577.917969 | 324 | 2093.000000
 54614968.000000 | 61485.550781 | 325 | 2100.000000
 54569748.000000 | 61393.320312 | 326 | 2106.000000
 54197332.000000 | 61301.230469 | 327 | 2113.000000
 54131316.000000 | 61209.277344 | 328 | 2119.000000
 54278848.000000 | 61117.460938 | 329 | 2126.000000
 54301256.000000 | 61025.785156 | 330 | 2132.000000
 54480584.000000 | 60934.246094 | 331 | 2139.000000
 54223788.000000 | 60842.843750 | 332 | 2145.000000
 54311908.000000 | 60751.578125 | 333 | 2152.000000
 54465628.000000 | 60660.449219 | 334 | 2158.000000
 54309692.000000 | 60569.457031 | 335 | 2165.000000
 54053480.000000 | 60478.601562 | 336 | 2171.000000
 53799056.000000 | 60387.882812 | 337 | 2178.000000
 53953912.000000 | 60297.300781 | 338 | 2184.000000
 53947608.000000 | 60206.855469 | 339 | 2191.000000
 53750276.000000 | 60116.542969 | 340 | 2197.000000
 53997564.000000 | 60026.367188 | 341 | 2203.000000
 53966884.000000 | 59936.328125 | 342 | 2210.000000
 54137816.000000 | 59846.421875 | 343 | 2216.000000
 54047196.000000 | 59756.652344 | 344 | 2223.000000
 54070740.000000 | 59667.015625 | 345 | 2229.000000
 53881212.000000 | 59577.515625 | 346 | 2236.000000
 53894056.000000 | 59488.148438 | 347 | 2242.000000
 53994512.000000 | 59398.914062 | 348 | 2249.000000
 54007468.000000 | 59309.816406 | 349 | 2255.000000
 53971500.000000 | 59220.851562 | 350 | 2262.000000
 53881812.000000 | 59132.019531 | 351 | 2268.000000
 53865168.000000 | 59043.320312 | 352 | 2275.000000
 53727776.000000 | 58954.753906 | 353 | 2281.000000
 53663084.000000 | 58866.320312 | 354 | 2288.000000
 53774348.000000 | 58778.019531 | 355 | 2294.000000
 54316604.000000 | 58689.851562 | 356 | 2301.000000
 54185128.000000 | 58601.816406 | 357 | 2307.000000
 54265488.000000 | 58513.914062 | 358 | 2314.000000
 54127308.000000 | 58426.140625 | 359 | 2320.000000
 54222448.000000 | 58338.500000 | 360 | 2326.000000
 53982920.000000 | 58250.992188 | 361 | 2333.000000
 53853348.000000 | 58163.613281 | 362 | 2339.000000
 54091700.000000 | 58076.367188 | 363 | 2346.000000
 54129788.000000 | 57989.253906 | 364 | 2352.000000
 53612028.000000 | 57902.269531 | 365 | 2359.000000
 53713812.000000 | 57815.414062 | 366 | 2365.000000
 53903300.000000 | 57728.691406 | 367 | 2372.000000
 54039252.000000 | 57642.097656 | 368 | 2378.000000
 53806380.000000 | 57555.632812 | 369 | 2385.000000
 53897844.000000 | 57469.296875 | 370 | 2391.000000
 53947280.000000 | 57383.093750 | 371 | 2398.000000
 53764124.000000 | 57297.019531 | 372 | 2404.000000
 53971144.000000 | 57211.074219 | 373 | 2411.000000
 53755372.000000 | 57125.257812 | 374 | 2417.000000
 53684284.000000 | 57039.570312 | 375 | 2424.000000
 53930644.000000 | 56954.011719 | 376 | 2430.000000
 53818500.000000 | 56868.582031 | 377 | 2436.000000
 53624488.000000 | 56783.277344 | 378 | 2443.000000
 53575068.000000 | 56698.101562 | 379 | 2449.000000
 53629932.000000 | 56613.054688 | 380 | 2456.000000
 53634024.000000 | 56528.132812 | 381 | 2462.000000
 53416036.000000 | 56443.339844 | 382 | 2469.000000
 53226928.000000 | 56358.675781 | 383 | 2475.000000
 53295740.000000 | 56274.136719 | 384 | 2482.000000
 53251004.000000 | 56189.726562 | 385 | 2488.000000
 53405780.000000 | 56105.441406 | 386 | 2495.000000
 53252776.000000 | 56021.281250 | 387 | 2501.000000
 53381060.000000 | 55937.250000 | 388 | 2508.000000
 53131156.000000 | 55853.343750 | 389 | 2514.000000
 53136880.000000 | 55769.562500 | 390 | 2520.000000
 52913916.000000 | 55685.906250 | 391 | 2527.000000
 53082768.000000 | 55602.375000 | 392 | 2533.000000
 53233248.000000 | 55518.972656 | 393 | 2540.000000
 52888780.000000 | 55435.695312 | 394 | 2546.000000
 52900328.000000 | 55352.542969 | 395 | 2553.000000
 52728864.000000 | 55269.511719 | 396 | 2559.000000
 52828688.000000 | 55186.605469 | 397 | 2566.000000
 52966580.000000 | 55103.824219 | 398 | 2572.000000
 52915084.000000 | 55021.167969 | 399 | 2579.000000
 52980844.000000 | 54938.636719 | 400 | 2585.000000
 52806968.000000 | 54856.226562 | 401 | 2592.000000
 52764276.000000 | 54773.941406 | 402 | 2598.000000
 52838408.000000 | 54691.781250 | 403 | 2604.000000
 52790964.000000 | 54609.742188 | 404 | 2611.000000
 52803280.000000 | 54527.828125 | 405 | 2617.000000
 52967084.000000 | 54446.035156 | 406 | 2624.000000
 52946932.000000 | 54364.367188 | 407 | 2630.000000
 53025300.000000 | 54282.820312 | 408 | 2637.000000
 52839972.000000 | 54201.394531 | 409 | 2643.000000
 52890528.000000 | 54120.093750 | 410 | 2650.000000
 52951992.000000 | 54038.914062 | 411 | 2656.000000
 52750448.000000 | 53957.855469 | 412 | 2662.000000
 52817992.000000 | 53876.917969 | 413 | 2669.000000
 52567420.000000 | 53796.101562 | 414 | 2675.000000
 52850104.000000 | 53715.406250 | 415 | 2682.000000
 52993260.000000 | 53634.832031 | 416 | 2688.000000
 52924056.000000 | 53554.378906 | 417 | 2695.000000
 52924652.000000 | 53474.046875 | 418 | 2701.000000
 52659112.000000 | 53393.835938 | 419 | 2708.000000
 52630688.000000 | 53313.746094 | 420 | 2714.000000
 52576016.000000 | 53233.773438 | 421 | 2721.000000
 52624112.000000 | 53153.921875 | 422 | 2727.000000
 52448212.000000 | 53074.191406 | 423 | 2733.000000
 52423764.000000 | 52994.578125 | 424 | 2740.000000
 52330180.000000 | 52915.085938 | 425 | 2746.000000
 52465740.000000 | 52835.710938 | 426 | 2753.000000
 52382564.000000 | 52756.457031 | 427 | 2759.000000
 52486448.000000 | 52677.320312 | 428 | 2766.000000
 52390532.000000 | 52598.304688 | 429 | 2772.000000
 52497932.000000 | 52519.406250 | 430 | 2779.000000
 52207036.000000 | 52440.625000 | 431 | 2785.000000
 52179880.000000 | 52361.964844 | 432 | 2791.000000
 52404772.000000 | 52283.421875 | 433 | 2798.000000
 52473276.000000 | 52204.996094 | 434 | 2804.000000
 52500088.000000 | 52126.687500 | 435 | 2811.000000
 52458000.000000 | 52048.496094 | 436 | 2817.000000
 52743344.000000 | 51970.421875 | 437 | 2824.000000
 52614008.000000 | 51892.464844 | 438 | 2830.000000
 52731332.000000 | 51814.625000 | 439 | 2836.000000
 52769432.000000 | 51736.902344 | 440 | 2843.000000
 52607260.000000 | 51659.296875 | 441 | 2849.000000
 52945148.000000 | 51581.808594 | 442 | 2856.000000
 52754984.000000 | 51504.433594 | 443 | 2862.000000
 52779112.000000 | 51427.175781 | 444 | 2869.000000
 52886700.000000 | 51350.035156 | 445 | 2875.000000
 53101196.000000 | 51273.007812 | 446 | 2881.000000
 52917144.000000 | 51196.097656 | 447 | 2888.000000
 52677416.000000 | 51119.304688 | 448 | 2894.000000
 53017780.000000 | 51042.625000 | 449 | 2901.000000
 53088828.000000 | 50966.058594 | 450 | 2907.000000
 53085844.000000 | 50889.609375 | 451 | 2914.000000
 52578256.000000 | 50813.273438 | 452 | 2920.000000
 52886888.000000 | 50737.054688 | 453 | 2926.000000
 52420264.000000 | 50660.949219 | 454 | 2933.000000
 52552516.000000 | 50584.957031 | 455 | 2939.000000
 52585768.000000 | 50509.078125 | 456 | 2946.000000
 52680508.000000 | 50433.312500 | 457 | 2952.000000
 52286900.000000 | 50357.660156 | 458 | 2959.000000
 52286212.000000 | 50282.125000 | 459 | 2965.000000
 52467964.000000 | 50206.703125 | 460 | 2971.000000
 52512032.000000 | 50131.390625 | 461 | 2978.000000
 51982844.000000 | 50056.191406 | 462 | 2984.000000
 52347172.000000 | 49981.105469 | 463 | 2991.000000
 52243080.000000 | 49906.132812 | 464 | 2997.000000
 52383448.000000 | 49831.273438 | 465 | 3003.000000
 52429720.000000 | 49756.527344 | 466 | 3010.000000
 52383376.000000 | 49681.890625 | 467 | 3016.000000
 52718568.000000 | 49607.367188 | 468 | 3023.000000
 52652960.000000 | 49532.957031 | 469 | 3029.000000
 52691960.000000 | 49458.656250 | 470 | 3036.000000
 52605120.000000 | 49384.468750 | 471 | 3042.000000
 52590480.000000 | 49310.390625 | 472 | 3048.000000
 52542576.000000 | 49236.425781 | 473 | 3055.000000
 52579036.000000 | 49162.570312 | 474 | 3061.000000
 52435280.000000 | 49088.824219 | 475 | 3068.000000
 52555240.000000 | 49015.191406 | 476 | 3074.000000
 52593904.000000 | 48941.667969 | 477 | 3080.000000
 52946528.000000 | 48868.253906 | 478 | 3087.000000
 52880828.000000 | 48794.949219 | 479 | 3093.000000
 52834036.000000 | 48721.757812 | 480 | 3100.000000
 52911516.000000 | 48648.675781 | 481 | 3106.000000
 52973416.000000 | 48575.703125 | 482 | 3112.000000
 52923376.000000 | 48502.839844 | 483 | 3119.000000
 52528952.000000 | 48430.085938 | 484 | 3125.000000
 52384984.000000 | 48357.441406 | 485 | 3132.000000
 52511884.000000 | 48284.906250 | 486 | 3138.000000
 52315820.000000 | 48212.476562 | 487 | 3144.000000
 52221716.000000 | 48140.156250 | 488 | 3151.000000
 52166168.000000 | 48067.945312 | 489 | 3157.000000
 52472980.000000 | 47995.843750 | 490 | 3164.000000
 52434288.000000 | 47923.847656 | 491 | 3170.000000
 52468380.000000 | 47851.960938 | 492 | 3176.000000
 52438080.000000 | 47780.183594 | 493 | 3183.000000
 52287868.000000 | 47708.511719 | 494 | 3189.000000
 52076536.000000 | 47636.949219 | 495 | 3196.000000
 52027736.000000 | 47565.492188 | 496 | 3202.000000
 51913024.000000 | 47494.144531 | 497 | 3208.000000
 52228012.000000 | 47422.902344 | 498 | 3215.000000
 52172980.000000 | 47351.765625 | 499 | 3221.000000
